2026-04-11T21:12:24 | update=23 | finalize_exact_rate=0.0762 | early_success_discount_rate=0.6426 | finalize_partial_rate=0.0801 | non_finalize_no_credit_rate=0.2012 | avg_rounds=19.080 | avg_verify_tokens=18.277 | any_exact_rate=0.7188 | reward_base_mean=0.3397 | token_penalty_mean=0.0217 | rounds_penalty_mean=0.0095 | reward_final_mean=0.2242 | entropy=1.6930 | clipfrac=0.0000 | policy_loss=0.0213 | value_loss=0.0550 | explained_var=0.0932 | t_update=88.552s
2026-04-11T21:13:56 | update=24 | finalize_exact_rate=0.0293 | early_success_discount_rate=0.6035 | finalize_partial_rate=0.0957 | non_finalize_no_credit_rate=0.2715 | avg_rounds=19.730 | avg_verify_tokens=18.893 | any_exact_rate=0.6328 | reward_base_mean=0.2771 | token_penalty_mean=0.0225 | rounds_penalty_mean=0.0099 | reward_final_mean=0.1573 | entropy=1.7335 | clipfrac=0.0000 | policy_loss=-0.0431 | value_loss=0.0523 | explained_var=0.1603 | t_update=91.907s
2026-04-11T21:15:26 | update=25 | finalize_exact_rate=0.0488 | early_success_discount_rate=0.6758 | finalize_partial_rate=0.0195 | non_finalize_no_credit_rate=0.2559 | avg_rounds=21.061 | avg_verify_tokens=20.176 | any_exact_rate=0.7246 | reward_base_mean=0.3205 | token_penalty_mean=0.0239 | rounds_penalty_mean=0.0105 | reward_final_mean=0.1929 | entropy=1.6549 | clipfrac=0.0000 | policy_loss=-0.0404 | value_loss=0.0462 | explained_var=0.1391 | t_update=89.722s
2026-04-11T21:17:32 | update=26 | finalize_exact_rate=0.0781 | early_success_discount_rate=0.6289 | finalize_partial_rate=0.0586 | non_finalize_no_credit_rate=0.2344 | avg_rounds=19.586 | avg_verify_tokens=18.771 | any_exact_rate=0.7070 | reward_base_mean=0.3323 | token_penalty_mean=0.0221 | rounds_penalty_mean=0.0098 | reward_final_mean=0.2140 | entropy=1.6775 | clipfrac=0.1698 | policy_loss=-0.0460 | value_loss=0.0680 | explained_var=0.0959 | t_update=122.134s
2026-04-11T21:19:37 | update=27 | finalize_exact_rate=0.0449 | early_success_discount_rate=0.5898 | finalize_partial_rate=0.0605 | non_finalize_no_credit_rate=0.3047 | avg_rounds=20.184 | avg_verify_tokens=19.322 | any_exact_rate=0.6348 | reward_base_mean=0.2824 | token_penalty_mean=0.0229 | rounds_penalty_mean=0.0101 | reward_final_mean=0.1599 | entropy=1.8154 | clipfrac=0.1034 | policy_loss=-0.0191 | value_loss=0.0485 | explained_var=0.2440 | t_update=124.333s
2026-04-11T21:21:44 | update=28 | finalize_exact_rate=0.0840 | early_success_discount_rate=0.6992 | finalize_partial_rate=0.0488 | non_finalize_no_credit_rate=0.1680 | avg_rounds=19.244 | avg_verify_tokens=18.404 | any_exact_rate=0.7832 | reward_base_mean=0.3657 | token_penalty_mean=0.0223 | rounds_penalty_mean=0.0096 | reward_final_mean=0.2471 | entropy=1.9252 | clipfrac=0.0083 | policy_loss=-0.1420 | value_loss=0.0530 | explained_var=0.1168 | t_update=127.054s
2026-04-11T21:23:55 | update=29 | finalize_exact_rate=0.0508 | early_success_discount_rate=0.6777 | finalize_partial_rate=0.0488 | non_finalize_no_credit_rate=0.2227 | avg_rounds=19.896 | avg_verify_tokens=19.023 | any_exact_rate=0.7285 | reward_base_mean=0.3246 | token_penalty_mean=0.0231 | rounds_penalty_mean=0.0099 | reward_final_mean=0.2015 | entropy=2.0914 | clipfrac=0.0038 | policy_loss=0.0414 | value_loss=0.0509 | explained_var=0.0321 | t_update=131.530s
2026-04-11T21:26:01 | update=30 | finalize_exact_rate=0.0566 | early_success_discount_rate=0.6445 | finalize_partial_rate=0.0918 | non_finalize_no_credit_rate=0.2070 | avg_rounds=20.367 | avg_verify_tokens=19.551 | any_exact_rate=0.7012 | reward_base_mean=0.3203 | token_penalty_mean=0.0219 | rounds_penalty_mean=0.0102 | reward_final_mean=0.2031 | entropy=2.0520 | clipfrac=0.0179 | policy_loss=-0.0646 | value_loss=0.0506 | explained_var=0.1032 | t_update=125.417s
2026-04-11T21:28:06 | update=31 | finalize_exact_rate=0.0898 | early_success_discount_rate=0.6523 | finalize_partial_rate=0.0254 | non_finalize_no_credit_rate=0.2324 | avg_rounds=20.852 | avg_verify_tokens=20.000 | any_exact_rate=0.7422 | reward_base_mean=0.3529 | token_penalty_mean=0.0227 | rounds_penalty_mean=0.0104 | reward_final_mean=0.2313 | entropy=2.0636 | clipfrac=0.0145 | policy_loss=-0.1212 | value_loss=0.0586 | explained_var=0.1709 | t_update=125.648s
2026-04-11T21:30:14 | update=32 | finalize_exact_rate=0.0527 | early_success_discount_rate=0.5625 | finalize_partial_rate=0.0664 | non_finalize_no_credit_rate=0.3184 | avg_rounds=21.223 | avg_verify_tokens=20.387 | any_exact_rate=0.6152 | reward_base_mean=0.2834 | token_penalty_mean=0.0226 | rounds_penalty_mean=0.0106 | reward_final_mean=0.1621 | entropy=2.3103 | clipfrac=0.0064 | policy_loss=0.0334 | value_loss=0.0537 | explained_var=0.1561 | t_update=127.760s
2026-04-11T21:32:22 | update=33 | finalize_exact_rate=0.0586 | early_success_discount_rate=0.6445 | finalize_partial_rate=0.0352 | non_finalize_no_credit_rate=0.2617 | avg_rounds=21.975 | avg_verify_tokens=21.109 | any_exact_rate=0.7031 | reward_base_mean=0.3188 | token_penalty_mean=0.0232 | rounds_penalty_mean=0.0110 | reward_final_mean=0.1940 | entropy=2.5341 | clipfrac=0.0686 | policy_loss=-0.1797 | value_loss=0.0539 | explained_var=0.1590 | t_update=128.062s
2026-04-11T21:34:45 | update=34 | finalize_exact_rate=0.0586 | early_success_discount_rate=0.6152 | finalize_partial_rate=0.0762 | non_finalize_no_credit_rate=0.2500 | avg_rounds=19.234 | avg_verify_tokens=18.393 | any_exact_rate=0.6738 | reward_base_mean=0.3086 | token_penalty_mean=0.0223 | rounds_penalty_mean=0.0096 | reward_final_mean=0.1902 | entropy=2.6166 | clipfrac=0.0146 | policy_loss=-0.0238 | value_loss=0.0546 | explained_var=0.0562 | t_update=143.153s
2026-04-11T21:36:56 | update=35 | finalize_exact_rate=0.0859 | early_success_discount_rate=0.6172 | finalize_partial_rate=0.0508 | non_finalize_no_credit_rate=0.2461 | avg_rounds=19.453 | avg_verify_tokens=18.625 | any_exact_rate=0.7031 | reward_base_mean=0.3357 | token_penalty_mean=0.0222 | rounds_penalty_mean=0.0097 | reward_final_mean=0.2175 | entropy=2.9208 | clipfrac=0.0988 | policy_loss=-0.1229 | value_loss=0.0652 | explained_var=0.2465 | t_update=130.352s
